154	Beethoveen, saint-bernard heureux chez les Newton, tombe amoureux de Missy. Ils sont rapidement séparés par la méchante maîtresse de la chienne. Celle-ci veut en effet utiliser Missy comme outil de négociation dans son divroce. Son avidité est attisée lorsque la chienne met au monde quatre adorables chiots. Mais les enfants Newton ne l'entendent pas de cette oreille et vont tout faire pour sauver les chiens.	Familial / Comédie	Rod Daniel	0	5.1	1
155	La famille Newton a tout pour être heureuse ... Pourtant, elle sent qu'il lui manque quelque chose. Ce manque va être comblé par un chiot, tout juste échappé des griffes de ravisseurs de chiens. Les Newton baptisent le chiot Beethoven et celui-ci grossit, grossit ... au point d'atteindre 85 kilos ! Pendant ce temps, le docteur Varnick, un terrible vétérinaire, met au point en secret des produits qui nécessitent des expériences sur les chiens. Et l'adorable Saint Bernard figure sur la liste du vétérinaire ...	Comédie / Familial	Brian Levant	0	5.4	1
156	Ça se passe là-haut, dans les Alpes. Ça se passe là où la neige est immaculée, là où les chamois coursent les marmottes, là où les sommets tutoient les nuages. Ça se passe dans un village paisible jusqu'à l'arrivée des Allemands. C'est la rencontre d'un enfant solitaire et d'un chien sauvage. C'est l'histoire de Sébastien qui apprivoise Belle. C'est l'aventure d'une amitié indéfectible. C'est le récit extraordinaire d'un enfant débrouillard et attendrissant au coeur de la Seconde Guerre mondiale.  C'est l'odyssée d'un petit garçon à la recherche de sa mère, d'un vieil homme à la recherche de son passé, d'un résistant à la recherche de l'amour, d'une jeune femme en quête d'aventures, d'un lieutenant allemand à la recherche du pardon. C'est la vie de Belle et Sébastien...	Aventure	Nicolas Vanier	0	6.8	0
157	Philippe Abrams est directeur de la poste de Salon-de-Provence. Il est marié à Julie, dont le caractère dépressif lui rend la vie impossible. Pour lui faire plaisir, Philippe fraude afin d'obtenir une mutation sur la Côte d'Azur. Mais il est démasqué: il sera muté à Bergues, petite ville du Nord. Pour les Abrams, sudistes pleins de préjugés, le Nord c'est l'horreur, une région glacée, peuplée d'êtres rustres, éructant un langage incompréhensible, le "cheutimi". Philippe ira seul. À sa grande surprise, il découvre un endroit charmant, une équipe chaleureuse, des gens accueillants, et se fait un ami : Antoine, le facteur et le carillonneur du village, à la mère possessive et aux amours contrariées. Quand Philippe revient à Salon, Julie refuse de croire qu'il se plait dans le Nord. Elle pense même qu'il lui ment pour la ménager. Pour la satisfaire et se simplifier la vie, Philippe lui fait croire qu'en effet, il vit un enfer à Bergues.	Comédie	Dany Boon / Nicolas Guy	0	6.7	1
158	Josh, douze ans, est mécontent de son âge et de sa petite taille, car les filles, surtout la belle Cynthia, ne le regardent pas. Un soir où il traine, à la fête foraine, un automate magicien lui propose d'exaucer un voeu en échange d'une pièce. Josh se concentre sur son souhait et s'exécute. Le lendemain matin, il se réveille avec surprise dans le corps d'un homme de trente ans. Sa mère, affolée et le prenant pour un voleur, le chasse de la maison. Cependant, grâce à des signes de reconnaissance connus d'eux seuls, il réussit à convaincre son copain Billy de son identité et ils partent tous les deux vers New York	Fantastique / Drame / Comédie / Romance / Familial	Penny Marshall	0	6.7	1
159	Mi-homme mi-vampire, possédant toutes les qualités des goules et aucune de leur faiblesse, capable de vivre en plein jour, Blade traque sans pitié les suceurs de sang. Aidé de Whistler, son mentor et armurier, il est le cauchemar de la Nation Secrète des Vampires, dont les membres infiltrent toutes les couches de la société. L'un d'eux, Deacon Frost, avide de pouvoir, souhaite asservir le monde et la race humaine en invoquant le Dieu du sang. Un seul homme peut se mettre en travers de son chemin : Blade...	Horreur / Action	Stephen Norrington	0	6.3	1
160	Blade, un être mi-homme mi-vampire, s'est juré d'exterminer jusqu'au dernier ces créatures assoiffées de sang qui ont tué sa mère et l'ont contaminé. Épaulé par Whistler, son mentor, il est bientôt rejoint par Scud, un informaticien fidèle à sa cause depuis que Blade l'a sauvé des crocs des vampires. Face à eux, un groupe de vampires d'élite connu sous le nom de Bloodpack. Dirigée par la jeune Nyssa, une experte en arts martiaux, cette équipe s'entraîne dans un seul but : tuer Blade. Mais les priorités changent. Une nouvelle menace vient de faire son apparition sous les traits de Jared Nomak. Ce dernier est l'hôte d'un virus hautement contagieux et mortel pour l'homme et les vampires. Les deux races vont devoir unir leurs forces pour éliminer Jarek et les Reapers, une nouvelle espèce de créatures qu'il a engendrée.	Science-Fiction / Horreur / Action / Thriller	Guillermo del Toro	0	6.0	1
161	À l'aide d'une manipulation d'image aussi géniale que machiavélique, les vampires ont réussi à piéger Blade : sur un document vidéo, on le découvre en train de massacrer... un humain. Pour le FBI, Blade devient l'ennemi à capturer. Pourchassé par les hommes et condamné par les vampires, Blade va devoir se battre sur tous les fronts. Les vampires, qui multiplient les alliances secrètes avec des humains renégats, sont sur le point d'utiliser son propre ADN pour ressusciter celui qui, il y a bien longtemps, fut le premier et le plus puissant d'entre eux. Entre course contre la montre et les pièges qui se multiplient, l'affrontement est total. Cette fois, Blade aussi va devoir montrer les crocs...	Science-Fiction / Action / Horreur / Thriller / Aventure / Fantastique	David S. Goyer	0	5.7	1
162	Alors qu'il purge une peine de prison pour ses trafics, Archer rencontre Solomon Vandy, un pêcheur d'origine Mende. Arraché à sa famille et forcé de travailler dans les mines diamantifères, ce dernier a trouvé - et caché - un diamant rose extrêmement rare. Accompagnés de Maddy Bowen, une journaliste idéaliste, les deux hommes s'embarquent pour un dangereux voyage en territoire rebelle pour récupérer le fameux caillou. Un voyage qui pourrait bien sauver la famille de Salomon et donner à Archer la seconde chance qu'il n'espérait plus.	Drame / Thriller / Action	Edward Zwick	0	7.2	1
163	Évocation de la vie tumultueuse de William Wallace, héros et symbole de l'indépendance écossaise, qui à la fin du XIIIe siècle affronta les troupes du roi d'Angleterre Edward I qui venaient d'envahir son pays.	Action / Drame / Histoire / Guerre	Mel Gibson	0	7.5	1
164	A l'aube de sa trente-deuxième année, Bridget Jones, employée dans une agence publicitaire à Londres, décide de reprendre sa vie en main. Pour ce faire, elle dresse une liste de bonnes résolutions. La première : tenir un journal intime. La deuxième : trouver un petit ami, voire même l'homme idéal. Pourquoi ne pas s'habiller sexy pour se faire remarquer par Daniel Cleaver, son patron ? Et pas question de sortir avec l'insupportable Mark Darcy, un ami d'enfance ! Celui-ci est l'incarnation de tout ce que Bridget déteste chez un homme. En plus, il fréquente une peste mondaine répondant au doux nom de Natasha. La troisième : perdre du poids. Et la quatrième : arrêter de fumer.	Comédie / Romance / Drame	Sharon Maguire	0	6.3	1
165	Bridget Jones a enfin trouvé l'amour. Elle vit une passion idéale avec le séduisant Mark Darcy. Pourtant, l'apparente dévotion de celui-ci ne suffit pas à calmer les angoisses chroniques de la jeune femme.D'abord, il y a Rebecca, cette bombe abominablement jeune et horriblement séduisante, qui rôde. Et puis, il y a également l'ancien patron de Bridget, Daniel, toujours aussi honteusement irrésistible.Ajoutez à cela sa carrière de journaliste à mener aux quatre coins du globe sans oublier les conseils douteux de ses proches et vous avez une idée de l'ampleur de la catastrophe qui s'annonce. Pour sauver le bonheur qu'elle n'a même pas encore réussi à se construire, Bridget va devoir affronter le monde entier... en commençant par elle-même !	Comédie / Romance	Beeban Kidron	0	5.900001	1
166	Capitaine Phillips retrace l’histoire vraie de la prise d’otages du navire de marine marchande américain Maersk Alabama, menée en 2009 par des pirates somaliens. La relation qui s’instaure entre le capitaine Richard Phillips, commandant du bateau, et Muse, le chef des pirates somaliens qui le prend en otage, est au cœur du récit. Les deux hommes sont inévitablement amenés à s’affronter lorsque Muse et son équipe s’attaquent au navire désarmé de Phillips. À plus de 230 kilomètres des côtes somaliennes, les deux camps vont se retrouver à la merci de forces qui les dépassent…	Action / Drame / Thriller	Paul Greengrass	0	7.7	1
167	Pour sa première mission, James Bond affronte le tout-puissant banquier privé du terrorisme international, Le Chiffre. Pour achever de le ruiner et démanteler le plus grand réseau criminel qui soit, Bond doit le battre lors d'une partie de poker à haut risque au Casino Royale. La très belle Vesper, attachée au Trésor, l'accompagne afin de veiller à ce que l'agent 007 prenne soin de l'argent du gouvernement britannique qui lui sert de mise, mais rien ne va se passer comme prévu. Alors que Bond et Vesper s'efforcent d'échapper aux tentatives d'assassinat du Chiffre et de ses hommes, d'autres sentiments surgissent entre eux, ce qui ne fera que les rendre plus vulnérables...	Aventure / Action / Thriller	Martin Campbell	0	7.1	1
168	Un tout jeune fantôme, Casper, ronge son frein et s'ennuie à mourir en compagnie de ses oncles dans le manoir de Whipstaff. Quand une petite fille et son père viennent s'installer dans la maison hantée, il pense pouvoir enfin s'amuser...	Fantastique / Comédie / Familial	Brad Silberling	0	5.900001	1
169	Dans les années soixante, le jeune Frank Abagnale Jr. est passé maître dans l'art de l'escroquerie, allant jusqu'à détourner 2,5 millions de dollars et à figurer sur les listes du FBI comme l'un des dix individus les plus recherchés des Etats-Unis. Véritable caméléon, Frank revêt des identités aussi diverses que celles de pilote de ligne, de médecin, de professeur d'université ou encore d'assistant du procureur. Carl Hanratty, agent du FBI à l'apparence stricte, fait de la traque de Frank Abagnale Jr. sa mission prioritaire, mais ce dernier reste pendant longtemps insaisissable...	Drame / Crime	Steven Spielberg	0	7.6	1
170	Un matin à Seattle, cinq hommes cagoulés font irruption dans une banque et prennent employés et clients en otage. Lorsque la police arrive sur place et boucle le quartier, Lorenz, chef du gang, exige de ne s'entretenir qu'avec une seule personne : l'inspecteur Quentin Conners, suspendu de ses fonctions suite à une sérieuse bavure... C'est à contre-coeur que Conners accepte de reprendre du service, d'autant qu'il doit désormais faire équipe avec un tout jeune débutant dans la police, l'inspecteur Dekker.	Drame / Action / Crime	Tony Giglio	0	6.4	1
171	3 ans après avoir rétréci ses enfants, Wayne Szalinski a retrouvé un poste dans un laboratoire du Nevada, où il travaille sur un rayon de dilatation des molécules au Nième degré. Mais le projet lui est retiré. Frustré, il va expérimenté le rayon hez lui et, par mégardes, transforme accidentellement son petit dernier âgé de 2 ans, Adam, en un véritable godzilla en culottes courtes...	Aventure / Comédie / Familial / Science-Fiction	Randal Kleiser	0	4.8	1
172	Le facétieux professeur Wayne Szalinski a encore transformé sa maison en un vaste laboratoire et sa famille en cobayes. Sa dernière trouvaille : un rayon laser capable de rétrécir les objets. Ses enfants, Amy et Nick ainsi que leurs copains Ron et Russ en font malencontreusement l’expérience. Les voici réduits a la taille du Petit Poucet, confrontés a la jungle du jardin ou le moindre brin d'herbe prend des allures de baobab.	Aventure / Comédie / Familial / Science-Fiction	Joe Johnston	0	5.8	1
173	À travers une histoire qui se déroule sur cinq siècles dans plusieurs espaces temps, des êtres se croisent et se retrouvent d’une vie à l’autre, naissant et renaissant successivement… Tandis que leurs décisions ont des conséquences sur leur parcours, dans le passé, le présent et l’avenir lointain, un tueur devient un héros et un seul acte de générosité suffit à entraîner des répercussions pendant plusieurs siècles et à provoquer une révolution. Tout, absolument tout, est lié.	Drame / Science-Fiction	Lilly Wachowski / Lana Wachowski / Tom Tykwer	0	6.4	1
174	Un groupe d'aliens déguisés en humains reviennent sur Terre pour reprendre des cocons de leur espèce (de la planète Antarea) qu'ils avaient laissés lors d'un précédent voyage. Une fois qu'ils ont récupéré les cocons, ils les conservent dans la piscine d'une maison qu'ils ont louée dans une petite ville de Floride. Ils sont génés dans leur entreprise par quelques personnes âgées, pensionnaires d'une maison de retraite située non loin de la maison. Ces dernières se sont secrètement baignées dans la piscine et ont découvert les pouvoirs extraordinaires des cocons...	Comédie / Drame / Science-Fiction	Ron Howard	0	6.3	1
175	Un groupe d'aliens déguisés en humains reviennent sur Terre pour reprendre des cocons de leur espèce (de la planète Antarea) qu'ils avaient laissés lors d'un précédent voyage. Une fois qu'ils ont récupéré les cocons, ils les conservent dans la piscine d'une maison qu'ils ont louée dans une petite ville de Floride. Ils sont génés dans leur entreprise par quelques personnes âgées, pensionnaires d'une maison de retraite située non loin de la maison. Ces dernières se sont secrètement baignées dans la piscine et ont découvert les pouvoirs extraordinaires des cocons...	Comédie / Drame / Science-Fiction	Daniel Petrie	0	5.6	1
176	Max est taxi de nuit à Los Angeles. Un soir, il se lie d'amitié avec une dénommée Annie Farrell, une belle femme procureur montée à l'arrière de son véhicule. Quelques minutes plus tard, c'est au tour d'un homme prénommé Vincent de monter dans le taxi. Un businessman, selon toute apparence, avec un emploi du temps chargé : pas moins de cinq rendez-vous à tenir dans la nuit. Max accepte de lui louer ses services jusqu'au petit matin, en échange de 600 dollars. Premier arrêt. Vincent entre dans un immeuble. Un coup de feu éclate aussitôt, un corps plonge dans le vide, s'écrasant sur le toit du taxi. Vincent redescend et, sous la menace de son arme, oblige Max à dissimuler le cadavre dans le coffre et à reprendre son mortel périple. Un chauffeur de taxi, un tueur implacable, cinq "cibles" à éliminer, des agents des stups et une équipe du FBI... Leurs destins se joueront cette nuit...	Drame / Crime / Thriller	Michael Mann	0	6.7	1
177	Jacky Bonnot, 32 ans, amateur de grande cuisine, au talent certain, rêve de succès et de grand restaurant. La situation financière de son couple le contraint cependant d'accepter des petits boulots de cuistot qu'il n'arrive pas à conserver. Jusqu'au jour où il croise le chemin d'Alexandre Vauclair, grand chef étoilé dont la situation confortable est mise en danger par le groupe financier propriétaire de ses restaurants...	Comédie	Daniel Cohen	0	5.900001	1
178	Pour assurer sa domination dans le domaine des télécommunications, une société américaine envoie une équipe d'explorateurs à la recherche d'un gisement de diamants, situé dans la mythique cité de Zinj au cœur de la chaîne des Virugnas, à la frontière du Zaïre et du Rwanda. Apres l'échec tragique de la première expédition, une nouvelle équipe, plus performante, est dépêchée sur place.	Action / Aventure / Drame / Mystère / Science-Fiction / Thriller	Frank Marshall	0	4.7	0
179	Jerry Fletcher, chauffeur de taxi, est hanté par des visions fugaces et effrayantes. Sillonnant les rues de New York, il entretient ses clients d'obscurs complots connus de lui seul. Tout le monde le prend pour un paranoïaque. Seule Alice, jeune procureur au ministère de la justice, qui vit en recluse depuis l'assassinat de son père, accepte de l’écouter.	Action / Drame / Mystère / Thriller	Richard Donner	0	6.3	1
180	John Constantine, extralucide anticonformiste, qui a littéralement fait un aller-retour aux enfers, doit aider Katelin Dodson, une policière incrédule, à lever le voile sur le suicide mystérieux de sa sœur jumelle. Cette enquête leur fera découvrir l'univers d'anges et de démons qui hantent les sous-sols de Los Angeles d'aujourd'hui.	Drame / Fantastique / Horreur	Francis Lawrence	0	6.5	1
181	Orpheline depuis l'âge de 9 ans, Eleanor, dite Ellie, a toujours nourri cette passion pour l'astronomie dont elle a fini par faire son métier. Scientifique réputée, elle scrute désormais les tréfonds de l'univers, à la recherche d'une hypothétique vie extraterrestre, pour le compte du fortuné David Drumlin. Persuadé de travailler à fonds perdus, celui-ci la licencie alors qu'elle pense toucher au but. Ellie décroche le soutien financier d'un milliardaire excentrique, SR Hadden, et d'un conseiller du président des Etats-Unis, Palmer Joss, et peut ainsi poursuivre son écoute du ciel. Enfin, au bout de longs mois, elle capte un signal artificiel venant de Véga...	Drame / Science-Fiction / Mystère	Robert Zemeckis	0	6.9	1
182	A tout juste quarante ans, Cal Weaver (Steve Carell) mène une vie de rêve - bonne situation, belle maison, enfants formidables et mariage parfait avec sa petite amie du lycée. Mais lorsqu'il apprend que sa femme, Emily (Julianne Moore), le trompe et demande le divorce, sa vie « parfaite » s'écroule. Pire, dans le monde des célibataires d'aujourd'hui, Cal, qui n'a plus dragué depuis des lustres, se révèle un modèle d'anti séduction. Passant désormais ses soirées à bouder tout seul au bar du coin, l'infortuné Cal est pris en main comme complice et protégé d'un séduisant trentenaire, Jacob Palmer (Ryan Gosling). Pour l'aider à oublier sa femme et à commencer une nouvelle vie, Jacob tente de faire découvrir à Cal les nombreuses perspectives qui s'offrent à lui : femmes en quête d'aventures, soirées arrosées entre copains et un chic supérieur à la moyenne.	Comédie / Drame / Romance	Glenn Ficarra / John Requa	0	6.8	1
183	Une bande de nationalistes russes s'empare d'une base de lancement de missiles nucléaires stratégiques et menace le reste du monde. L'USS Alabama, sous-marin nucléaire le plus puissant des États-Unis, reçoit l'ordre de partir vers les côtes russes. Un message est envoyé au commandement du submersible lui intimant l'ordre de bombarder la Russie, lorsque arrive un second message indéchiffrable.	Action / Thriller / Drame	Tony Scott	0	6.7	1
184	Les aventures du célèbre et turbulent cadet de Gascogne, amoureux de sa cousine, Roxane, vues par le réalisateur de "La Vie de château" et le scénariste Jean-Claude Carrière. "Il s'agissait de faire un film. Nous ne pouvions nous contenter d'une simple mise en images de la pièce. Nous voulions donner à cette histoire que nous aimions la dynamique et la tension d'un film. Le vrai pari du film, c'est que les personnages y parlent en vers."	Drame / Comédie / Histoire / Romance	Jean-Paul Rappeneau	0	6.4	1
185	Durant la guerre de Sécession, le lieutenant John Dunbar, envoyé à un poste de reconnaissance dans les plaines du Dakota, rencontre le peuple sioux. Il se lie d'amitié avec la population indienne, au point d'intégrer une tribu et de s'éprendre de l'une des leurs.	Aventure / Drame / Western	Kevin Costner	0	7.2	0
186	Dans un futur proche, les mutants et les humains ont été décimés par les Sentinelles, des robots biologiques capables de copier les pouvoirs des mutants. Seuls quelques mutants, dont Kitty Pride, Iceman, Storm et Bishop, résistent encore. Le Professeur X et Magneto décident d'envoyer Logan dans le passé afin d'empêcher le meurtre de Bolivar Trask, un scientifique américain responsable du programme d'armement dont la mort déclenchera le programme des Sentinelles. Wolverine arrive donc en 1973 afin de convaincre Charles Xavier et Erik Lehnsherr de stopper Mystique dans sa mission, une tâche qu'ils devront accomplir avec l'aide de Beast et de Quicksilver.	Action / Aventure / Fantastique / Science-Fiction	Bryan Singer	0	7.6	1
187	Alors qu'il enquête sur l'explosion d'une bombe sur un ferry à la Nouvelle Orléans, l'agent Doug Carlin se voit enrôlé au sein d'une nouvelle cellule du FBI ayant accès à un appareil gouvernemental top secret permettant d'ouvrir une "fenêtre sur le temps", et ainsi de retrouver les preuves nécessaires à l'arrestation d'importants criminels. Cette fenêtre permet d'observer des évènements dans le passé s'étant déroulés quatre jours, six heures et quelques minutes auparavant... pas une de plus, pas une de moins.Durant son investigation, Doug va découvrir que ce que la plupart des gens pensent n'être qu'un effet de leur mémoire est en fait un don bien plus précieux, une force qui le mènera vers une course contre la montre pour sauver des centaines d'innocents.	Action / Thriller / Science-Fiction	Tony Scott	0	6.4	1
188	En voulant arrêter en 1996 le psychopathe Simon Phoenix, le sergent John Spartan se rend coupable d'homicide par imprudence et est condamné à l'hibernation, tout comme Phoenix. Ce dernier s'évade en 2032 et se révèle trop fort pour une civilisation où le crime a disparu. Seule chance de l'arrêter : un flic des années 1990... John Spartan.	Action / Aventure / Comédie / Science-Fiction	Marco Brambilla	0	6.1	1
189	En l'an 934, la reine Aislinn sollicite l'intervention d'un vénérable et puissant dragon pour sauver la vie de son fils Einon, tombé dans une embuscade. Le dragon fait alors l'offrande de la moitié de son cœur au prince. Sitôt monté sur le trône, Einon se révèle être un tyran. Son précepteur, le chevalier Bowen, est convaincu que le cœur du dragon a empoisonné son disciple. Il quitte la cour en se jurant d'exterminer cette race maudite.	Action / Aventure / Drame / Fantastique	Rob Cohen	0	6.1	1
190	Adaptation moderne de la célèbre légende qui connaît dans le monde prés de cinq cents versions dont la premiere serait d'origine chinoise et liée à la passion bien connue de ce peuple pour les petits pieds. Dans cette version, Danielle, l'héroïne, n'a rien d'une victime et décide de son propre chef de rester dans la maison paternelle après la disparition de son père, entre sa maratre Rodmilla et ses deux soeurs Marguerite et Jacqueline. Cette Cendrillon est belle, libre et surtout eminemment spirituelle et cultivée. Elle saura séduire le futur héritier du trône de France.	Drame / Romance / Comédie	Andy Tennant	0	6.8	1
191	"X-Men : Le Commencement" nous entraîne aux origines de la saga X-Men, révélant une histoire secrète autour des événements majeurs du XXe siècle. Avant que les mutants n’aient révélé leur existence au monde, et avant que Charles Xavier et Erik Lehnsherr ne deviennent le Professeur X et Magneto, ils n’étaient encore que deux jeunes hommes découvrant leurs pouvoirs pour la première fois. Avant de devenir les pires ennemis, ils étaient encore amis, travaillaient avec d’autres mutants pour empêcher la destruction du monde, l’Armageddon. Au cours de cette opération, le conflit naissant entre les deux hommes s’accentua, et la guerre éternelle entre la Confrérie de Magneto et les X-Men du Professeur X éclata…	Action / Science-Fiction / Aventure	Matthew Vaughn	0	6.9	1
192	Dans un monde parfait, Gattaca est un centre d'études et de recherches spatiales pour des jeunes gens au patrimoine génétique impeccable. Jérôme, candidat idéal, voit sa vie détruite par un accident tandis que Vincent, enfant naturel, rêve de partir pour l'espace. Chacun des deux va permettre à l'autre d'obtenir ce qu'il souhaite en déjouant les lois de Gattaca.	Thriller / Science-Fiction / Mystère / Romance	Andrew Niccol	0	7.2	1
193	Pour sauver son frère Kip qui est entre les mains du redoutable Raymond Calitri, Memphis, un ancien braqueur de voitures, doit voler cinquante bolides d'exception en une nuit. Ses ennemis, ses amis, celle qu'il a toujours aimée et la police, qui n'a jamais réussi à le coincer, l'attendent au tournant.	Action / Crime / Thriller	Dominic Sena	0	6.0	1
194	Will Hunting est un authentique génie mais également un rebelle aux élans imprévisibles. Il est né dans le quartier populaire de South Boston et a arrêté très tôt ses études, refusant le brillant avenir que pouvait lui procurer son intelligence. Il vit désormais entouré d'une bande de copains et passe son temps dans les bars a chercher la bagarre et à commettre quelques petits délits qui risquent bien de l'envoyer en prison. C'est alors que ses dons prodigieux en mathématiques attirent l'attention du professeur Lambeau, du Massachusetts Institute of Technology...	Drame	Gus Van Sant	0	7.6	0
195	Bienvenue dans un monde où le temps a remplacé l'argent. Génétiquement modifiés, les hommes ne vieillissent plus après 25 ans. Mais à partir de cet âge, il faut "gagner" du temps pour rester en vie. Alors que les riches, jeunes et beaux pour l’éternité, accumulent le temps par dizaines d'années, les autres mendient, volent et empruntent les quelques heures qui leur permettront d'échapper à la mort. Un homme, accusé à tort de meurtre, prend la fuite avec une otage qui deviendra son alliée. Plus que jamais, chaque minute compte.	Action / Thriller / Science-Fiction	Andrew Niccol	0	6.599999	1
196	Quatre musiciens d'une autre galaxie sont kidnappés par un manager maléfique qui veut en faire le plus grand groupe sur Terre. Quand la musique des Français de Daft Punk rencontre les dessins de Leiji Matsumuto.	Animation / Science-Fiction / Musique	Kazuhisa Takenôchi	0	7.1	1
198	Pour fêter l'anniversaire d'une école, une cérémonie est organisée au cours de laquelle une capsule temporelle contenant des messages écrits par des enfants 50 ans auparavant est déterrée et ouverte. Chaque enfant emporte chez lui un message, mais celui du petit Caleb est illisible, car il s'agit d'une suite incohérente de chiffres.D'abord amusé, son père, statisticien, essaye de trouver une signification. Horrifié, il découvre peu à peu que chaque séquence de chiffres correspond à la date exacte d'une catastrophe récente. Lorsqu'il comprend que les 3 dernières séquences prophétisent des cataclysmes à venir, une course contre la montre commence.	Action / Aventure / Drame / Mystère / Science-Fiction / Thriller	Alex Proyas	0	5.7	1
199	Marisa Ventura est une mère célibataire qui vit seule avec son fils Ty dans le Bronx. Elle travaille comme gouvernante dans l'un des palaces les plus luxueux de Manhattan. La jeune femme espère gravir les échelons. Son intrépide collègue Stephanie et le majordome Lionel sont convaincus qu'elle en a les capacités.La vie de Marisa va bientôt se trouver bouleversée lorsque, suite à un quiproquo, Christopher Marshall, un riche héritier américain qui séjourne pour une semaine dans cet hôtel, se méprend sur son identité. Il la prend alors pour une personne de son milieu.	Comédie / Drame / Romance	Wayne Wang	0	5.6	1
200	Rejeté depuis longtemps par sa fille, l'entraîneur Frankie Dunn s'est replié sur lui-même et vit dans un désert affectif, en évitant toute relation qui pourrait accroître sa douleur et sa culpabilité. Le jour où Maggie Fitzgerald, 31 ans, pousse la porte de son gymnase à la recherche d'un coach, elle n'amène pas seulement avec elle sa jeunesse et sa force, mais aussi une histoire jalonnée d'épreuves et une exigence, vitale et urgente: monter sur le ring, entraînée par Frankie, et enfin concrétiser le rêve d'une vie. Après avoir repoussé plusieurs fois sa demande, Frankie se laisse convaincre par l'inflexible détermination de la jeune femme. Une relation mouvementée, tour à tour stimulante et exaspérante, se noue entre eux, au fil de laquelle Maggie et l'entraîneur se découvrent une communauté d'esprit et une complicité inattendues...	Drame	Clint Eastwood	0	7.5	1
201	Lorsque son père, le Roi, meurt, Blanche Neige est en danger. Sa belle-mère, cruelle et avide de pouvoir, l’évince pour s’emparer du trône. Quand la jeune femme attire malgré tout l’attention d’un Prince aussi puissant que séduisant, l’horrible marâtre ne lui laisse aucune chance et la bannit. Blanche Neige se réfugie alors dans la forêt… Recueillie par une bande de nains hors-la-loi au grand cœur, Blanche Neige va trouver la force de sauver son royaume des griffes de la méchante Reine. Avec l’aide de ses nouveaux amis, elle est décidée à passer à l’action pour reconquérir sa place et le cœur du Prince…	Aventure / Fantastique / Drame / Comédie / Science-Fiction / Familial	Tarsem Singh	0	5.3	1
202	Perdu depuis plus de 200 ans, le trésor des Chevaliers du Temple fait partie de ces mythiques légendes. Ben Gates, archéologue et aventurier, se lance à la recherche de ce trésor qui a hanté les pensées de sa famille et de ses descendants depuis des générations. Mais il n'est pas le seul intéressé. Gates et son meilleur ami Riley Poole, expert en informatique, partent en exploration sur le continent Arctique et découvrent que le premier indice menant au trésor est caché dans le document le mieux gardé au monde, la Déclaration d'Indépendance. Dans une course contre le temps, ils doivent voler le document si précieux, décoder la carte cachée, semer le FBI, et éviter d'être tués par Ian Howe, un riche aventurier anglais. Et ce n'est que la première étape de cette chasse au trésor.	Aventure / Action / Thriller / Mystère	Jon Turteltaub	0	6.3	1
203	Lorsque réapparaît une page manquante du journal de John Wilkes Booth, l'assassin d'Abraham Lincoln, tout indique que l'arrière-arrière-grand-père de Ben a joué un rôle clé dans la conspiration qui a conduit au meurtre de l'ancien Président américain. Déterminé à prouver l'innocence de son ancêtre, Ben remonte la piste tracée par une série d'indices, qui va le mener à Paris et à Londres avant de le ramener aux États-Unis. Ce périple, marqué par de surprenantes révélations, le conduira vers les secrets les mieux gardés de notre monde.	Action / Aventure / Mystère / Thriller	Jon Turteltaub	0	6.0	1
204	Quand un matin, Anna Scott, l'actrice la plus célèbre d'Hollywood, pousse la porte de la librairie de William Thacket, située dans le charmant quartier de Notting Hill, à l'ouest de Londres, le libraire ignore que commence une grande aventure. Par une série de hasards comme seul le destin peut en mettre en scène, William et Anna vivent une rencontre étonnante, attachante. Lorsque la star le rappelle quelque temps plus tard, William n'ose y croire.	Comédie	Roger Michell	0	6.599999	1
205	Après deux ans passés dans la prison du New Jersey, Danny Ocean retrouve la liberté et s'apprête à monter un coup qui semble impossible à réaliser : cambrioler dans le même temps les casinos Bellagio, Mirage et MGM Grand, avec une jolie somme de 150 millions de dollars à la clé. Il souhaite également récupérer Tess, sa bien-aimée que lui a volée Terry Benedict, le propriétaire de ces trois somptueux établissements de jeux de Las Vegas. Pour ce faire, Danny et son ami Rusty Ryan composent une équipe de dix malfrats maîtres dans leur spécialité. Parmi eux figurent Linus Caldwell, le pickpocket le plus agile qui soit ; Roscoe Means, un expert en explosifs ; Ruben Tishkoff, qui connaît les systèmes de sécurité des casinos sur le bout des doigts ; les frères Virgil et Turk Malloy, capables de revêtir plusieurs identités ; ou encore Yen, véritable contorsionniste et acrobate.	Thriller / Crime	Steven Soderbergh	0	7.0	1
206	Douce vengeance sous le ciel de Las Vegas... Danny Ocean et sa bande ne pouvaient avoir qu'un seul motif pour tenter leur braquage le plus audacieux à ce jour : sauver un des leurs. Mais la chance ne suffit pas toujours lorsque l'on veut faire sauter "The Bank"... Le cruel propriétaire de casino Willy Bank ne s'attendait pas à une telle riposte lorsqu'il trahit l'ami et mentor de Danny, Reuben Tishkoff. Mauvais, très mauvais calcul, car Danny rameute ses fidèles complices pour infliger à Bank un châtiment exemplaire le soir de l'inauguration de son nouveau casino, The Bank.	Crime / Thriller	Steven Soderbergh	0	6.4	1
